,Course_Name,Company,Degree,Score,Reviews,Skills,Level/Cert/Time,IsFree,Course_Url
438,Power BI for Beginners Introduction to DAX Language,Coursera Project Network,,4.5,(19 reviews),,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/powerbi-for-beginners-introduction-to-dax-language
439,Build a Data Science Web App with Streamlit and Python,Coursera Project Network,,4.6,(732 reviews),"Computer Programming, Data Visualization, Python Programming, Data Science, Web Development",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-science-streamlit-python
440,Improving your statistical inferences,Eindhoven University of Technology,,4.9,(775 reviews),"Probability & Statistics, Statistical Tests, General Statistics, R Programming, Statistical Programming, Bayesian Statistics",Intermediate / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/statistical-inferences
441,COVID19 Data Analysis Using Python,Coursera Project Network,,4.5,(2K reviews),"Data Analysis, Python Programming, Computer Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/covid19-data-analysis-using-python
442,GenAI For Business Analysis: Fine-Tuning LLMs,Coursera Project Network,,,,"Machine Learning, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,Free,https://www.coursera.org/projects/genai-for-business-analysis-fine-tuning-llms
443,Bayesian Statistics: Time Series Analysis,"University of California, Santa Cruz",,4.5,(11 reviews),"Mathematics, Bayesian Statistics, Forecasting, R Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/bayesian-statistics-time-series-analysis
444,AnalÃ­tica de Procesos: OptimizaciÃ³n desde los Datos,Universidad de los Andes,Make progress toward a degree,4.8,(68 reviews),"Operational Analysis, Exploratory Data Analysis, Process Analysis",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/analitica-procesos-optimizacion-desde-datos
445,Data Mining Pipeline,University of Colorado Boulder,Make progress toward a degree,3.3,(43 reviews),"Data Mining, Data Warehousing",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-mining-pipeline
446,Data Engineering with Rust,Duke University,,3.6,(8 reviews),"Python Programming, Software Testing, System Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-engineering-rust
447,Introduction to Data Analytics for Business,University of Colorado Boulder,,4.7,(3.1K reviews),"Business Analysis, Data Analysis, Data Management, Data Model, Databases, Business Intelligence, Data Structures, Database Application, Extract, Transform, Load, SQL",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-analytics-business
448,"Grundlagen: Daten, Ã¼berall Daten",Google,,4.7,(28 reviews),"Data Analysis, SQL",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/grundlagen-daten-uberall-daten
449,Spatial Data Science and Applications,Yonsei University,,4.4,(497 reviews),"Data Analysis, Spatial Analysis, Spatial Data Analysis, Big Data, Data Visualization, Databases, Geovisualization, Data Management, Data Model, Data Visualization Software",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/spatial-data-science
450,Introduction to Machine Learning: Supervised Learning,University of Colorado Boulder,Make progress toward a degree,3.4,(45 reviews),"Machine Learning, Statistical Machine Learning, Machine Learning Algorithms, Python Programming, Probability & Statistics, Statistical Programming, Regression, Data Analysis, Applied Machine Learning, Statistical Analysis",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/introduction-to-machine-learning-supervised-learning
451,Build and Operate Machine Learning Solutions with Azure,Microsoft,,4.1,(45 reviews),"Cloud Computing, Python Programming, Machine Learning, Machine Learning Software, Microsoft Azure, Applied Machine Learning, Cloud Applications, Human Learning, Cloud Platforms, Machine Learning Algorithms",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/build-and-operate-machine-learning-solutions-with-azure
452,"Spark, Hadoop, and Snowflake for Data Engineering",Duke University,,3.5,(20 reviews),"Big Data, Data Warehousing, Python Programming",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/spark-hadoop-snowflake-data-engineering
453,Prediction Models with Sports Data,University of Michigan,,4.5,(31 reviews),"Data Analysis, General Statistics, Probability & Statistics, Statistical Analysis, Python Programming, Regression, Statistical Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/prediction-models-sports-data
454,Introduction to Big Data,University of California San Diego,,4.6,(11K reviews),"Big Data, Data Analysis, Data Management, Data Model, Exploratory Data Analysis, Cloud Computing, Databases, Distributed Computing Architecture, Extract, Transform, Load, Machine Learning, Apache",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/big-data-introduction
455,Fazer perguntas para tomar decisÃµes com base em dados,Google,,4.9,(709 reviews),"Business Analysis, Data Analysis, Exploratory Data Analysis, Process Analysis, Strategy, Strategy and Operations, Collaboration, Communication, Operational Analysis, Project Management",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/fazer-perguntas-para-tomar-decisoes-com-base-em-dados
456,Using Advanced Formulas and Functions in Excel,Coursera Project Network,,3.3,(32 reviews),,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/using-advanced-formulas-and-functions-in-excel
457,MLOps Platforms: Amazon SageMaker and Azure ML,Duke University,,3.8,(27 reviews),"Machine Learning, Microsoft Azure, Python Programming",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/mlops-aws-azure-duke
458,Probabilistic Graphical Models 3: Learning,Stanford University,,4.6,(298 reviews),"Bayesian Network, Machine Learning, Probability & Statistics, Human Learning, Algorithms",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/probabilistic-graphical-models-3-learning
459,Introduction to Statistical Analysis:  Hypothesis Testing,SAS,,4.6,(109 reviews),"Data Analysis, General Statistics, Probability & Statistics, Regression, SAS (Software), Statistical Analysis, Statistical Programming, Statistical Tests, Statistical Visualization, Basic Descriptive Statistics",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/statistical-analysis-hypothesis-testing-sas
460,Practicing for the SAS Programming Certification Exam,SAS,,4.8,(90 reviews),"Computer Programming, Data Analysis, Data Analysis Software, Exploratory Data Analysis, SAS (Software), Statistical Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/practicing-sas-programming-certification
461,Bioconductor for Genomic Data Science,Johns Hopkins University,,3.8,(359 reviews),"Bioinformatics, Data Analysis, Data Analysis Software, R Programming, Exploratory Data Analysis, General Statistics, Computer Programming",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/bioconductor
462,Statistics with SAS,SAS,,4.7,(287 reviews),"Data Analysis, General Statistics, Probability & Statistics, Regression, SAS (Software), Statistical Analysis, Statistical Programming, Statistical Tests, Statistical Visualization, Data Model",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/sas-statistics
463,Introduction to Python Fundamentals,University of Colorado Boulder,,4.7,(103 reviews),"Computer Programming, Python Programming, Programming Principles, Computer Programming Tools, Computational Thinking, Problem Solving, Data Science",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/introduction-python-fundamentals
464,Generative AI with Vertex AI: Build a customer chatbot,Coursera Project Network,,,,Python Programming,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/generative-ai-with-vertex-ai-build-a-customer-chatbot
465,Build a Machine Learning Web App with Streamlit and Python,Coursera Project Network,,4.7,(385 reviews),"Machine Learning, Python Programming, Data Science",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/machine-learning-streamlit-python
466,Text Marketing Analytics,University of Colorado Boulder,Make progress toward a degree,3.3,(12 reviews),"Machine Learning, Network Analysis, Python Programming",Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/text-marketing-analytics
467,Modern Regression Analysis in R,University of Colorado Boulder,Make progress toward a degree,4.5,(24 reviews),"General Statistics, Statistical Analysis, Probability & Statistics, Regression, R Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/modern-regression-analysis-in-r
468,Developing AI Policy,Fred Hutchinson Cancer Center,,,,Data Science,Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/developing-ai-policy
469,Qlik Sense for Beginners: Analyze and Visualize Data,Coursera Project Network,,4.0,(6 reviews),"Data Analysis, Data Analysis Software, Data Visualization",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/qlik-sense-beginners-analyze-visualize-data
470,Data Analysis with Tableau,Tableau Learning Partner,,4.1,(22 reviews),,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-analysis-with-tableau-public
471,Detecting COVID-19 with Chest X-Ray using PyTorch,Coursera Project Network,,4.5,(329 reviews),"Computer Programming, Deep Learning, Machine Learning, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/covid-19-detection-x-ray
472,Linear Regression,Illinois Tech,Make progress toward a degree,4.5,(8 reviews),R Programming,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/illinois-tech-linear-regression
473,Statistical Inference,Johns Hopkins University,,4.2,(4.4K reviews),"General Statistics, Probability & Statistics, Probability Distribution, R Programming, Statistical Analysis, Statistical Programming, Statistical Tests, Basic Descriptive Statistics, Estimation, Data Analysis",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/statistical-inference
474,Statistical Inference for Estimation in Data Science,University of Colorado Boulder,Make progress toward a degree,4.1,(61 reviews),"General Statistics, Probability & Statistics, Probability Distribution, Estimation, Calculus, Statistical Tests",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/statistical-inference-for-estimation-in-data-science
475,Fundamentals of Machine Learning in Finance,New York University,,3.8,(327 reviews),"Finance, Human Learning, Machine Learning",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/fundamentals-machine-learning-in-finance
476,Preparing for the SAS Programming Certification Exam,SAS,,4.8,(130 reviews),"SAS (Software), Computer Programming, Data Analysis, Statistical Programming, Data Analysis Software, Programming Principles, Data Structures, Statistical Analysis, Exploratory Data Analysis, Process Analysis",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/preparing-sas-programming-certification
477,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate en EspaÃ±ol,Google Cloud,,4.7,(767 reviews),"Strategy, Communication, Leadership and Management, Data Management, Google Cloud Platform, Business Analysis, Cloud Computing, Databases, Machine Learning, Data Warehousing, SQL, Cloud Platforms, Data Analysis, Design and Product, Strategy and Operations, Big Data, Cloud API",Intermediate / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/gcp-data-engineer-es
478,Introduction to Neurohacking In R,Johns Hopkins University,,4.6,(294 reviews),"Statistical Programming, R Programming, Data Management, Data Structures, Data Visualization, Visualization (Computer Graphics), Bioinformatics, Probability & Statistics, Extract, Transform, Load, Computer Programming",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/neurohacking
479,2. ãã¼ã¿ã«åºã¥ããæææ±ºå®ãè¡ãããã®åããã,Google,,4.6,(70 reviews),"Business Analysis, Data Analysis, Business Research, Communication, Process Analysis, Business Communication, Data Structures, People Management, Project Management, Spreadsheet Software",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/ask-questions-make-decisions-japanese
480,Web Scraping with Python,Duke University,,,,Python Programming,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/python-web-scraping
481,Ø§ÙØ£Ø³Ø³: Ø§ÙØ¨ÙØ§ÙØ§ØªØ Ø§ÙØ¨ÙØ§ÙØ§Øª ÙÙ ÙÙ ÙÙØ§Ù,Google,,4.7,(150 reviews),"Exploratory Data Analysis, Process Analysis, Data Analysis, Critical Thinking, Data Analysis Software, Data Visualization, Databases, Decision Making, People Analysis, Problem Solving, SQL",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/foundations-data-data-everywhere-arabic
482,Predict Sales and Forecast Trends in Google Sheets,Coursera Project Network,,4.4,(33 reviews),"Forecasting, Sales, Business Intelligence, Feature Engineering",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/predict-sales-forecast-trends-in-google-sheets
483,Introduction to Microsoft Azure Synapse Analytics,Microsoft,,3.9,(66 reviews),"Big Data, Cloud Computing, Data Analysis, Data Architecture, Data Management, Data Warehousing, Microsoft Azure, Cloud-Based Integration, Extract, Transform, Load, Cloud Platforms",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/introduction-to-microsoft-azure-synapse-analytics
484,Communicating Data Insights with Tableau,Tableau Learning Partner,,4.1,(14 reviews),Tableau Software,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/communicating-data-insights-with-tableau
485,MLOps Tools: MLflow and Hugging Face,Duke University,,3.6,(19 reviews),"Cloud Computing, Machine Learning Software",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/mlops-mlflow-huggingface-duke
486,Customer Service with Python:  Build a Chatbot using ChatGPT,Coursera Project Network,,,,,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/customer-service-with-python-build-a-chatbot-using-chatgpt
487,Diabetic Retinopathy Detection with Artificial Intelligence,Coursera Project Network,,4.4,(44 reviews),"Artificial Neural Networks, Deep Learning, Machine Learning, Computer Vision, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/retinopathy-detection-using-deep-learning
488,Python for Beginners: Variables and Strings,Coursera Project Network,,4.6,(17 reviews),"Computer Programming, Data Analysis, Data Visualization, Python Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/python-for-beginners-variables-and-strings
489,Machine Learning: Classification,University of Washington,,4.7,(3.7K reviews),"Machine Learning, Machine Learning Algorithms, Algorithms, Human Learning, Applied Machine Learning, Probability & Statistics, Statistical Machine Learning, Decision Making, Python Programming, Probability Distribution",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/ml-classification
490,SARS-CoV-2 Protein Modeling and Drug Docking,Coursera Project Network,,4.7,(100 reviews),Bioinformatics,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/sars-cov-2-protein-modeling-and-drug-docking
491,AI Workflow: Feature Engineering and Bias Detection,IBM,,4.4,(68 reviews),"Algorithms, Dimensionality Reduction, Feature Engineering, Machine Learning, Data Science, Python Programming",Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection
492,Managing Big Data with MySQL,Duke University,,4.7,(4K reviews),"Big Data, Business Analysis, Data Management, Data Structures, Databases, SQL, Data Analysis, Data Analysis Software, Extract, Transform, Load, Problem Solving",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/analytics-mysql
493,Getting started with TensorFlow 2,Imperial College London,,4.9,(550 reviews),"Applied Machine Learning, Artificial Neural Networks, Deep Learning, Machine Learning, Python Programming, Tensorflow",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/getting-started-with-tensor-flow2
494,The Role of the CEO in Navigating GenAI,Coursera,,5.0,(16 reviews),,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/role-of-the-ceo-in-navigating-genai
495,Intro to AI Engineering,Scrimba,,4.3,(7 reviews),Computer Programming,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/intro-to-ai-engineering
496,Introduction to R Programming and Tidyverse,University of Colorado Boulder,,4.3,(32 reviews),"Computer Programming, Data Visualization, Programming Principles, R Programming, Statistical Programming, Computer Programming Tools, Data Structures, Data Analysis",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/r-programming-tidyverse
497,Mastering Data Analysis in Excel,Duke University,,4.2,(3.9K reviews),"Business Analysis, Data Analysis, Data Model, General Statistics, Probability & Statistics, Statistical Analysis, Mathematical Theory & Analysis, Mathematics, Spreadsheet Software, Statistical Tests, Regression, Microsoft Excel",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/analytics-excel
498,Data Analysis with Spreadsheets and SQL,Meta,,4.3,(19 reviews),"Data Analysis, Data Visualization, SQL, Tableau Software",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-analysis-with-spreadsheets-and-sql
499,Reinforcement Learning in Finance,New York University,,3.5,(126 reviews),Reinforcement Learning,Advanced / Course / 3 - 6 Months,,https://www.coursera.org/learn/reinforcement-learning-in-finance
500,Data Analysis and Presentation Skills: the PwC Approach Final Project,PwC,,4.7,(246 reviews),"Data Analysis, Microsoft Excel",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-analysis-project-pwc
501,Creating Dashboards and Storytelling with Tableau,"University of California, Davis",,4.6,(1K reviews),"Data Visualization Software, Tableau Software, Storytelling, Data Visualization",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/dataviz-dashboards
502,Developing Data Models with LookML,Google Cloud,,4.8,(48 reviews),Looker (Software),Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/developing-data-models-with-lookml
503,Feature Engineering,Google Cloud,,4.5,(1.8K reviews),"Apache, Feature Engineering, Tensorflow",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/feature-engineering
504,Setting a Generative AI Strategy,Coursera,,5.0,(6 reviews),,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/setting-a-generative-ai-strategy
505,Machine Learning: Regression,University of Washington,,4.8,(5.5K reviews),"Algorithms, Machine Learning, Regression, Machine Learning Algorithms, Applied Machine Learning, Human Learning, Python Programming, Statistical Machine Learning, Mathematics, Data Analysis",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/ml-regression
506,Advanced SAS Programming Techniques,SAS,,4.8,(84 reviews),Statistical Programming,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/advanced-sas-programming-techniques
507,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Rice University,,4.7,(2.5K reviews),"Probability & Statistics, Statistical Analysis, Basic Descriptive Statistics, Business Analysis, Business Intelligence, Spreadsheet Software, Microsoft Excel, Probability Distribution, General Statistics",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application
508,Text Retrieval and Search Engines,University of Illinois at Urbana-Champaign,,4.5,(942 reviews),"Machine Learning, Natural Language Processing",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/text-retrieval
509,Causal Inference,Columbia University,,3.1,(77 reviews),,Advanced / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/causal-inference
510,Building a Data Science Team,Johns Hopkins University,,4.5,(3.3K reviews),"Human Resources, Talent Management, Organizational Development, People Management, Strategy and Operations, Leadership and Management, Communication, Data Management",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/build-data-science-team
511,Foundations of Local Large Language models,Duke University,,,,,Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/local-large-language-models
512,Population Health: Responsible Data Analysis,Universiteit Leiden,,4.5,(39 reviews),"Data Analysis, R Programming",Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/responsible-data-analysis
513,Generalized Linear Models and Nonparametric Regression,University of Colorado Boulder,Make progress toward a degree,4.4,(14 reviews),"General Statistics, Probability & Statistics, Regression, Calculus, Linear Algebra",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/generalized-linear-models-and-nonparametric-regression
514,The Pytorch basics you need to start your ML projects,Coursera Project Network,,3.6,(41 reviews),Virtual Reality,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/the-pytorch-basics-you-need-to-start-your-ml-projects
515,Image Compression and Generation using Variational Autoencoders in Python,Coursera Project Network,,4.7,(76 reviews),Machine Learning,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/image-compression-generation-vae
516,Neuronale Netze und Deep Learning,DeepLearning.AI,,,,"Algebra, Calculus, Data Analysis, Problem Solving, Programming Principles, Computer Programming, Mathematics",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/neural-networks-deep-learning-de
517,Regression Models,Johns Hopkins University,,4.4,(3.3K reviews),"Correlation And Dependence, General Statistics, Probability & Statistics, R Programming, Regression, Statistical Analysis, Statistical Programming, Data Analysis, Data Model, Problem Solving",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/regression-models
518,Emotion AI: Facial Key-points Detection,Coursera Project Network,,4.6,(157 reviews),"Artificial Neural Networks, Computer Vision, Deep Learning, Machine Learning, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/facial-key-point-detection
519,Using TensorFlow with Amazon Sagemaker,Coursera Project Network,,4.6,(97 reviews),"Deep Learning, Machine Learning, Tensorflow",Advanced / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/sagemaker-tensorflow
520,Ciencia de Datos Aplicada al Marketing,Universidades AnÃ¡huac,,,,,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/ciencia-de-datos-aplicada-al-marketing
521,Getting Started with Rstudio,Coursera Project Network,,4.6,(131 reviews),R Programming,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/getting-started-rstudio
522,Create Interactive Dashboards with Streamlit and Python,Coursera Project Network,,4.7,(384 reviews),"Data Visualization, Python Programming, Computer Programming, Data Science",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/interactive-dashboards-streamlit-python
523,Data Science for Business Innovation,EIT Digital,,4.3,(257 reviews),"Data Analysis, Machine Learning, Algorithms, Problem Solving, Machine Learning Algorithms, Probability & Statistics, Big Data, Decision Making, Human Learning, Statistical Machine Learning, Data Science",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/data-science-for-business-innovation
524,Preparing for AI-900: Microsoft Azure AI Fundamentals exam,Microsoft,,4.7,(72 reviews),"Human Learning, Machine Learning, Machine Learning Software, Microsoft Azure, Natural Language Processing, Computer Vision, Machine Learning Algorithms, Applied Machine Learning, Algorithms",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/microsoft-ai-900-exam-prep
525,Data Visualization with ChatGPT: Python for Dashboarding,Coursera Project Network,,,,"Data Analysis, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,Free,https://www.coursera.org/projects/data-visualization-with-chatgpt-python-for-dashboarding
526,Climate Geospatial Analysis on Python with Xarray,Coursera Project Network,,4.4,(37 reviews),"Data Analysis, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/xarray
527,Reproducible Research,Johns Hopkins University,,4.6,(4.2K reviews),"Communication, Computer Programming, Computer Programming Tools, Data Analysis, Exploratory Data Analysis, Knitr, Programming Principles, R Programming, Statistical Analysis, Statistical Programming",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/reproducible-research
528,Data Visualization with Power BI: Storytelling with Data,Coursera Project Network,,4.4,(8 reviews),"Data Analysis, Data Visualization, Power BI",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-visualization-with-power-bi-storytelling-with-data
529,Linear Regression for Business Statistics,Rice University,,4.8,(1.3K reviews),"General Statistics, Probability & Statistics, Regression",Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/linear-regression-business-statistics
530,EstadÃ­stica aplicada a los negocios,Universidad Austral,,4.6,(720 reviews),"Basic Descriptive Statistics, Business Analysis, Data Analysis, General Statistics, Probability & Statistics, Calculus, Correlation And Dependence, Probability Distribution, Exploratory Data Analysis, Mathematical Theory & Analysis, Regression, Microsoft Excel",Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/estadistica-aplicada-negocios
531,Doing Clinical Research: Biostatistics with the Wolfram Language,University of Cape Town,,4.7,(47 reviews),,Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/clinical-research-biostatistics-wolfram
532,Programming for Data Science,University of Leeds,Make progress toward a degree,4.0,(14 reviews),,Beginner / Course / 3 - 6 Months,Free,https://www.coursera.org/learn/programming-for-data-science
533,Use Tableau for Your Data Science Workflow,"University of California, Irvine",,3.8,(19 reviews),"Data Visualization, Exploratory Data Analysis, Interactive Data Visualization, Data Analysis, Statistical Visualization, Communication, Data Visualization Software",Beginner / Specialization / 3 - 6 Months,,https://www.coursera.org/specializations/tableau-for-data-science-workflows
534,IntroducciÃ³n a la ciencia de datos aplicada,Universidad de los Andes,,4.7,(274 reviews),"Exploratory Data Analysis, General Statistics, Probability & Statistics, Python Programming, Mathematical Theory & Analysis, Operational Analysis, Process Analysis, Statistical Programming, Computer Programming",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/introduccion-ciencia-de-datos-aplicada
535,Computational Social Science Methods,"University of California, Davis",,4.7,(323 reviews),"Big Data, Data Analysis, Computational Thinking, Human Learning, Machine Learning, Applied Machine Learning, Computer Programming, Data Model, Machine Learning Algorithms, Statistical Machine Learning",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/computational-social-science-methods
536,AI Workflow: Business Priorities and Data Ingestion,IBM,,4.3,(151 reviews),"Business Process Management, Data Management, Data Structures, Statistical Programming, Strategy and Operations, Python Programming, Data Science, Machine Learning",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion
537,"Linear Algebra: Matrix Algebra, Determinants, & Eigenvectors",Johns Hopkins University,,4.8,(18 reviews),,Mixed / Course / 3 - 6 Months,,https://www.coursera.org/learn/matrix-algebra-determinants-and-eigenvectors
538,Machine Learning Operations (MLOps): Getting Started,Google Cloud,,4.0,(416 reviews),"Cloud Computing, Docker (Software), Google Cloud Platform, Machine Learning",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/mlops-fundamentals
539,Preparar os Dados para ExploraÃ§Ã£o,Google,,4.8,(427 reviews),"Data Management, Databases, Process Analysis, Business Analysis, Data Analysis, Data Structures, Exploratory Data Analysis, Programming Principles, System Security, SQL, Security Engineering",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/preparar-os-dados-para-exploracao
540,MongoDB Aggregation Framework,MongoDB Inc.,,4.5,(58 reviews),Data Analysis,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/mongodb-aggregation-framework
541,Analytics en las organizaciones,Universidad de los Andes,,4.8,(46 reviews),"Business Analysis, Leadership and Management",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/analytics-analisis-datos
542,Getting Started with CyberGIS,University of Illinois at Urbana-Champaign,,4.1,(26 reviews),"Geovisualization, Python Programming",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/cybergis
543,Empowering and Transforming Your Organization with GenAI,Coursera,,,,,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/empowering-and-transforming-your-organization-with-genai
544,Navigating Generative AI Risks for Leaders,Coursera,,,,,Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/navigating-generative-ai-risks-for-leaders
545,Statistical Learning,Illinois Tech,Make progress toward a degree,,,,Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/illinois-tech-statistical-learning
546,Math behind Moneyball,University of Houston,,4.5,(97 reviews),"Data Analysis, Mathematics, Microsoft Excel",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/mathematics-sport
547,Machine Learning in the Enterprise,Google Cloud,,4.6,(1.4K reviews),"Google Cloud Platform, Machine Learning, Applied Machine Learning, Human Learning, Machine Learning Algorithms, Cloud Computing, Feature Engineering, Algorithms, Cloud Platforms, Machine Learning Software, Tensorflow",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/art-science-ml
548,Introduction to Deep Learning for Computer Vision,MathWorks,,,,"Computer Vision, Deep Learning, Matlab",Intermediate / Course / 3 - 6 Months,,https://www.coursera.org/learn/introduction-deep-learning-computer-vision
549,Getting Started with Data Visualization in R,Johns Hopkins University,,4.7,(246 reviews),"Data Visualization, R Programming, Statistical Programming, Data Analysis, Data Visualization Software, Computer Programming, Data Structures, Exploratory Data Analysis, Programming Principles, Statistical Visualization",Beginner / Course / 3 - 6 Months,,https://www.coursera.org/learn/jhu-getting-started-data-viz-r
