Kod wojewdztwa,Kod powiatu,Kod gminy,Wojewdztwo,Powiat,Gmina,Typ gminy,Nazwa formularza,Liczba podatnikw,Kwota przychodu                   w tys zotych,Kwota dochodu w tys zotych,Kwota dochodu do opodatkowania                  w tys zotych,Podatek naleny                  w tys zotych
2,6,62,DOLNOLSKIE,KARKONOSKI,JEW SUDECKI,GW,PIT39,22,3689,1377,266,51
2,6,62,DOLNOLSKIE,KARKONOSKI,JEW SUDECKI,GW,PIT40A,595,12108,12108,12105,16
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT28,414,77825,0,0,5343
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT36,676,114124,35184,31382,2031
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT36L,143,375312,43795,40307,7658
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT37,4478,215383,205374,183429,8945
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT38,75,30941,1149,1098,209
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT39,21,4097,2940,397,75
2,6,72,DOLNOLSKIE,KARKONOSKI,MYSAKOWICE,GW,PIT40A,1009,21428,21428,21428,0
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT28,386,56185,0,0,4012
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT36,622,89770,33772,30332,2236
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT36L,169,302536,45793,44119,8383
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT37,3624,179605,171265,153002,7966
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT38,79,18145,277,264,50
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT39,22,6963,3597,192,36
2,6,82,DOLNOLSKIE,KARKONOSKI,PODGRZYN,GW,PIT40A,934,18878,18878,18878,0
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT28,229,40321,0,0,2656
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT36,353,38392,15563,13981,650
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT36L,68,168932,15401,12674,2408
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT37,2255,102314,97603,86893,3963
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT38,45,4393,704,703,134
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT39,12,2306,1109,418,79
2,6,92,DOLNOLSKIE,KARKONOSKI,STARA KAMIENICA,GW,PIT40A,525,10516,10516,10516,0
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT28,661,62877,0,0,4664
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT36,1309,142341,53257,49028,2675
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT36L,161,391133,47779,46204,8779
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT37,8526,378353,361870,326995,14776
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT38,95,6343,1047,828,157
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT39,18,2352,1005,225,43
2,7,11,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GM,PIT40A,2209,49543,49543,49543,22
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT28,331,38862,0,0,2744
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT36,768,109777,33387,30091,1790
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT36L,110,285430,37718,36296,6896
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT37,3890,177998,169740,150377,6408
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT38,44,19251,218,206,39
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT39,18,3751,1749,55,10
2,7,22,DOLNOLSKIE,KAMIENNOGRSKI,KAMIENNA GRA,GW,PIT40A,945,19361,19361,19361,0
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT28,357,46529,0,0,2663
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT36,1112,81406,29948,27648,1266
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT36L,91,127718,23371,22435,4263
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT37,4358,198385,189005,169985,8225
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT38,63,6383,286,272,52
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT39,23,5350,2310,116,22
2,7,33,DOLNOLSKIE,KAMIENNOGRSKI,LUBAWKA,MW,PIT40A,1352,29214,29214,29211,12
2,7,42,DOLNOLSKIE,KAMIENNOGRSKI,MARCISZW,GW,PIT28,134,22303,0,0,1270
2,7,42,DOLNOLSKIE,KAMIENNOGRSKI,MARCISZW,GW,PIT36,282,31081,11069,10119,542
2,7,42,DOLNOLSKIE,KAMIENNOGRSKI,MARCISZW,GW,PIT36L,23,39886,3537,3370,640
2,7,42,DOLNOLSKIE,KAMIENNOGRSKI,MARCISZW,GW,PIT37,1939,86656,82603,73666,3124
2,7,42,DOLNOLSKIE,KAMIENNOGRSKI,MARCISZW,GW,PIT38,20,1046,48,13,2
2,7,42,DOLNOLSKIE,KAMIENNOGRSKI,MARCISZW,GW,PIT40A,515,10873,10873,10873,0
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT28,180,15352,0,0,1197
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT36,435,58975,17842,16237,835
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT36L,82,127417,28709,26875,5106
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT37,1930,79316,75633,68666,2767
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT38,27,3949,36,31,6
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT39,6,589,302,31,6
2,8,11,DOLNOLSKIE,KODZKI,DUSZNIKIZDRJ,GM,PIT40A,583,12726,12726,12726,0
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT28,1088,80225,0,0,5952
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT36,2171,287334,111831,101910,6878
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT36L,313,461570,76412,72543,13783
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT37,11799,595678,570798,518513,26745
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT38,212,128985,1501,1411,268
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT39,49,10725,7325,460,87
2,8,21,DOLNOLSKIE,KODZKI,KODZKO,GM,PIT40A,2893,61931,61931,61929,20
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT28,457,35853,0,0,2440
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT36,1305,136920,43492,40085,2646
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT36L,95,648566,27463,25289,4805
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT37,3597,159954,152952,138423,6579
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT38,55,6687,635,602,97
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT39,15,4596,3357,0,0
2,8,31,DOLNOLSKIE,KODZKI,KUDOWAZDRJ,GM,PIT40A,1105,23649,23649,23649,0
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT28,607,48221,0,0,3575
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT36,1909,188710,78947,72079,3858
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT36L,169,319097,52344,49965,9493
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT37,10044,475413,458059,418819,19684
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT38,124,11391,793,704,130
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT39,48,5537,3524,456,87
2,8,41,DOLNOLSKIE,KODZKI,NOWA RUDA,GM,PIT40A,1721,35615,35615,35615,10
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT28,321,48032,0,0,4627
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT36,543,73880,28558,26047,1598
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT36L,121,199783,30090,28315,5380
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT37,2684,121018,115172,104109,5053
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT38,48,234334,345,344,65
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT39,14,3355,1878,43,8
2,8,51,DOLNOLSKIE,KODZKI,POLANICAZDRJ,GM,PIT40A,820,17487,17487,17487,0
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT28,625,52309,0,0,3728
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT36,1626,192762,61168,56066,2973
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT36L,179,269590,45659,44151,8389
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT37,7521,332222,317489,285951,12154
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT38,94,16647,998,951,142
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT39,22,3993,1930,241,46
2,8,63,DOLNOLSKIE,KODZKI,BYSTRZYCA KODZKA,MW,PIT40A,2229,45974,45974,45974,0
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT28,499,54972,0,0,3804
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT36,1272,171001,58469,52835,3092
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT36L,200,532646,69699,68672,13048
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT37,7316,326037,310314,276772,11474
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT38,99,12480,610,468,89
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT39,30,2296,1283,90,17
2,8,72,DOLNOLSKIE,KODZKI,KODZKO,GW,PIT40A,1889,38400,38400,38400,0
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT28,312,30670,0,0,2309
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT36,659,74148,29072,26051,1398
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT36L,76,108756,21353,20553,3905
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT37,3267,141714,135572,122321,5390
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT38,42,11954,39,39,7
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT39,10,1778,1542,170,32
2,8,83,DOLNOLSKIE,KODZKI,LDEKZDRJ,MW,PIT40A,988,20727,20727,20727,0
2,8,92,DOLNOLSKIE,KODZKI,LEWIN KODZKI,GW,PIT28,66,6377,0,0,471
2,8,92,DOLNOLSKIE,KODZKI,LEWIN KODZKI,GW,PIT36,254,25697,7174,6142,286
2,8,92,DOLNOLSKIE,KODZKI,LEWIN KODZKI,GW,PIT36L,16,28148,3621,3541,673
2,8,92,DOLNOLSKIE,KODZKI,LEWIN KODZKI,GW,PIT37,656,26071,24825,22297,848
2,8,92,DOLNOLSKIE,KODZKI,LEWIN KODZKI,GW,PIT38,12,696,28,28,5
2,8,92,DOLNOLSKIE,KODZKI,LEWIN KODZKI,GW,PIT40A,220,4468,4468,4468,1
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT28,195,10555,0,0,795
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT36,962,74005,30817,29205,2385
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT36L,52,107035,12453,11918,2264
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT37,2602,108987,104380,94257,4026
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT38,32,43472,53,49,9
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT39,11,1108,577,102,19
2,8,103,DOLNOLSKIE,KODZKI,MIDZYLESIE,MW,PIT40A,728,14810,14810,14807,12
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT28,282,34105,0,0,2258
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT36,915,89828,39760,36093,1861
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT36L,81,142238,21866,21029,3995
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT37,4942,232742,223303,200178,8704
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT38,43,2728,213,190,36
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT39,13,1879,1173,241,46
2,8,112,DOLNOLSKIE,KODZKI,NOWA RUDA,GW,PIT40A,985,19474,19474,19470,0
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT28,215,33883,0,0,1695
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT36,699,74006,23076,20645,900
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT36L,82,208127,31115,29670,5637
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT37,3520,152725,145833,130266,5386
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT38,42,2720,87,28,5
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT39,18,1508,851,12,2
2,8,123,DOLNOLSKIE,KODZKI,RADKW,MW,PIT40A,1055,21200,21200,21200,0
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT28,246,20015,0,0,1526
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT36,553,57862,24821,22868,1250
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT36L,59,84887,14624,13932,2647
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT37,3108,137427,131364,119193,4960
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT38,18,773,323,314,60
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT39,6,917,590,0,0
2,8,133,DOLNOLSKIE,KODZKI,STRONIE LSKIE,MW,PIT40A,845,18158,18158,18158,0
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT28,253,31606,0,0,2501
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT36,671,69434,24592,22461,1116
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT36L,69,115445,21311,20445,3885
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT37,2852,125382,119269,106664,4514
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT38,37,949,197,197,37
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT39,11,1140,714,239,45
2,8,143,DOLNOLSKIE,KODZKI,SZCZYTNA,MW,PIT40A,843,17969,17969,17969,0
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT28,406,59015,0,0,3541
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT36,695,90668,37209,33829,2201
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT36L,108,196082,29216,28548,5424
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT37,6461,340754,326163,292625,15439
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT38,96,22004,584,524,100
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT39,31,5062,2586,195,37
2,9,11,DOLNOLSKIE,LEGNICKI,CHOJNW,GM,PIT40A,1413,30675,30675,30674,10
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT28,291,53562,0,0,3005
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT36,541,89927,29651,26710,2167
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT36L,81,173141,27278,26287,4995
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT37,4296,219603,210019,185764,9341
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT38,56,16848,339,253,48
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT39,17,3027,1505,89,17
2,9,22,DOLNOLSKIE,LEGNICKI,CHOJNW,GW,PIT40A,1067,20559,20559,20559,12
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT28,137,25082,0,0,1181
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT36,173,23770,10828,9562,623
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT36L,35,77504,7414,5974,1135
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT37,1535,79363,75967,66889,3549
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT38,17,226,13,13,2
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT39,7,985,503,115,22
2,9,32,DOLNOLSKIE,LEGNICKI,KROTOSZYCE,GW,PIT40A,332,6452,6452,6452,0
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT28,463,82219,0,0,6127
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT36,617,101522,36674,32733,2377
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT36L,210,291170,46436,43871,8336
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT37,3598,229165,220316,196474,14505
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT38,105,23531,3480,3402,646
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT39,20,4022,2334,450,86
2,9,42,DOLNOLSKIE,LEGNICKI,KUNICE,GW,PIT40A,471,9546,9546,9546,0
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT28,188,20015,0,0,1397
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT36,289,43715,17915,15866,1383
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT36L,67,291247,34402,33670,6397
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT37,2605,139880,134096,119014,6973
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT38,53,4661,191,187,35
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT39,7,1264,439,107,20
2,9,52,DOLNOLSKIE,LEGNICKI,LEGNICKIE POLE,GW,PIT40A,608,11715,11715,11715,1
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT28,315,58352,0,0,3885
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT36,528,80764,31193,27564,1823
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT36L,89,119836,22228,20206,3839
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT37,3385,201716,193415,170682,11130
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT38,75,10950,1140,1127,214
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT39,25,4669,2322,60,11
2,9,62,DOLNOLSKIE,LEGNICKI,MIKOWICE,GW,PIT40A,647,13170,13170,13170,24
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT28,247,22555,0,0,1292
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT36,442,78074,23006,20316,1257
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT36L,69,117379,15254,14566,2768
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT37,3499,178468,170693,151751,7795
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT38,59,7255,265,252,48
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT39,11,917,242,32,6
2,9,73,DOLNOLSKIE,LEGNICKI,PROCHOWICE,MW,PIT40A,789,15954,15954,15954,15
2,9,82,DOLNOLSKIE,LEGNICKI,RUJA,GW,PIT28,58,4260,0,0,293
2,9,82,DOLNOLSKIE,LEGNICKI,RUJA,GW,PIT36,88,16095,4764,4199,269
2,9,82,DOLNOLSKIE,LEGNICKI,RUJA,GW,PIT36L,10,9259,3424,3335,634
2,9,82,DOLNOLSKIE,LEGNICKI,RUJA,GW,PIT37,1099,52369,50046,44253,1991
2,9,82,DOLNOLSKIE,LEGNICKI,RUJA,GW,PIT38,13,754,24,24,5
2,9,82,DOLNOLSKIE,LEGNICKI,RUJA,GW,PIT40A,299,5601,5601,5601,0
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT28,895,90549,0,0,6390
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT36,2069,157050,69623,63427,3641
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT36L,285,433021,75022,72204,13719
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT37,9551,484417,466118,422012,21559
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT38,160,31761,885,740,141
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT39,43,6033,3460,375,71
2,10,11,DOLNOLSKIE,LUBASKI,LUBA,GM,PIT40A,2349,50792,50792,50792,10
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT28,188,17579,0,0,1218
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT36,400,53246,20527,18891,1366
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT36L,60,85245,16534,15668,2977
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT37,1670,68799,65162,58642,2548
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT38,32,5702,397,85,16
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT39,7,1968,1513,8,1
2,10,21,DOLNOLSKIE,LUBASKI,WIERADWZDRJ,GM,PIT40A,514,10888,10888,10888,0
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT28,301,31915,0,0,1950
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT36,869,119355,26021,23575,1124
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT36L,84,156190,18200,16951,3221
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT37,3563,142370,135651,121831,4485
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT38,43,3520,356,343,64
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT39,11,1355,781,6,1
2,10,33,DOLNOLSKIE,LUBASKI,LENA,MW,PIT40A,1190,24997,24997,24997,0
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT28,306,52421,0,0,2772
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT36,647,48157,18092,15961,864
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT36L,79,173749,27170,26132,4965
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT37,2657,126273,120469,106906,4809
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT38,34,4729,31,29,6
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT39,13,2292,1825,300,57
2,10,42,DOLNOLSKIE,LUBASKI,LUBA,GW,PIT40A,643,12539,12539,12539,0
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT28,288,30088,0,0,2017
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT36,596,49811,17847,16179,843
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT36L,72,121001,25522,24785,4709
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT37,2556,112305,107344,96118,4129
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT38,25,1751,45,45,9
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT39,11,1084,679,113,21
2,10,53,DOLNOLSKIE,LUBASKI,OLSZYNA,MW,PIT40A,800,16707,16707,16707,0
2,10,62,DOLNOLSKIE,LUBASKI,PLATERWKA,GW,PIT28,34,1993,0,0,144
2,10,62,DOLNOLSKIE,LUBASKI,PLATERWKA,GW,PIT36,154,8444,3545,3188,143
2,10,62,DOLNOLSKIE,LUBASKI,PLATERWKA,GW,PIT36L,10,13488,2980,2869,545
2,10,62,DOLNOLSKIE,LUBASKI,PLATERWKA,GW,PIT37,647,33231,31988,28629,1404
2,10,62,DOLNOLSKIE,LUBASKI,PLATERWKA,GW,PIT38,7,657,10,10,2
2,10,62,DOLNOLSKIE,LUBASKI,PLATERWKA,GW,PIT40A,147,2799,2799,2799,0
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT28,169,21022,0,0,1163
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT36,483,26118,12105,10561,604
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT36L,49,101935,13880,13126,2494
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT37,1958,99246,95473,85203,4313
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT38,28,772,108,108,20
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT39,7,1078,674,0,0
2,10,72,DOLNOLSKIE,LUBASKI,SIEKIERCZYN,GW,PIT40A,446,9133,9133,9133,0
2,11,11,DOLNOLSKIE,LUBISKI,LUBIN,GM,PIT28,2785,263504,0,0,21533
2,11,11,DOLNOLSKIE,LUBISKI,LUBIN,GM,PIT36,4418,647719,327455,296742,25486
